topology,propagation_rule,decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
branched_path,source_normalized,60,0.001,2048,1,0.1496178740,0,1
branched_path,source_normalized,60,0.001,2049,1,0.4436450908,60,1
branched_path,source_normalized,60,0.001,2050,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2051,1,0.4249113019,60,1
branched_path,source_normalized,60,0.001,2052,1,0.1244732040,0,1
branched_path,source_normalized,60,0.001,2053,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2054,1,0.2022862576,0,1
branched_path,source_normalized,60,0.001,2055,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2056,1,0.5296476770,60,1
branched_path,source_normalized,60,0.001,2057,1,0.5287448804,60,1
branched_path,source_normalized,60,0.001,2058,1,0.0685282689,0,1
branched_path,source_normalized,60,0.001,2059,1,0.0433869768,0,1
branched_path,source_normalized,60,0.001,2060,1,0.4950206592,60,1
branched_path,source_normalized,60,0.001,2061,1,0.2350456312,0,1
branched_path,source_normalized,60,0.001,2062,1,0.5981376865,60,1
branched_path,source_normalized,60,0.001,2063,1,0.2590955673,0,1
branched_path,source_normalized,60,0.001,2064,0,0.0029979955,0,1
branched_path,source_normalized,60,0.001,2065,1,0.5239423844,60,1
branched_path,source_normalized,60,0.001,2066,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2067,1,0.0354405954,0,1
branched_path,source_normalized,60,0.001,2068,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2069,1,0.4842230416,60,1
branched_path,source_normalized,60,0.001,2070,1,0.0832221759,0,1
branched_path,source_normalized,60,0.001,2071,1,0.0678809095,0,1
branched_path,source_normalized,60,0.001,2072,1,0.5477781844,60,1
branched_path,source_normalized,60,0.001,2073,1,0.6055631160,60,1
branched_path,source_normalized,60,0.001,2074,1,0.4882725685,60,1
branched_path,source_normalized,60,0.001,2075,0,0.0046997179,0,1
branched_path,source_normalized,60,0.001,2076,1,0.4123181499,60,1
branched_path,source_normalized,60,0.001,2077,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2078,1,0.4326772058,60,1
branched_path,source_normalized,60,0.001,2079,1,0.2445352795,0,1
branched_path,source_normalized,60,0.001,2080,1,0.4999051139,60,1
branched_path,source_normalized,60,0.001,2081,1,0.5052222907,60,1
branched_path,source_normalized,60,0.001,2082,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2083,0,0.0030985602,0,1
branched_path,source_normalized,60,0.001,2084,1,0.6303314035,60,1
branched_path,source_normalized,60,0.001,2085,1,0.6099606131,60,1
branched_path,source_normalized,60,0.001,2086,1,0.5236970619,60,1
branched_path,source_normalized,60,0.001,2087,1,0.4885327140,60,1
branched_path,source_normalized,60,0.001,2088,1,0.0291253872,0,1
branched_path,source_normalized,60,0.001,2089,1,0.4940739911,60,1
branched_path,source_normalized,60,0.001,2090,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2091,1,0.0449281073,0,1
branched_path,source_normalized,60,0.001,2092,1,0.4260902181,60,1
branched_path,source_normalized,60,0.001,2093,0,0.0009775104,0,1
branched_path,source_normalized,60,0.001,2094,1,0.0776182891,0,1
branched_path,source_normalized,60,0.001,2095,1,0.1401722013,0,1
branched_path,source_normalized,60,0.001,2096,1,0.3945270931,60,1
branched_path,source_normalized,60,0.001,2097,1,0.0269139392,0,1
branched_path,source_normalized,60,0.001,2098,1,0.5042498048,60,1
branched_path,source_normalized,60,0.001,2099,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2100,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2101,1,0.5229723385,60,1
branched_path,source_normalized,60,0.001,2102,1,0.4791563570,60,1
branched_path,source_normalized,60,0.001,2103,1,0.2539082427,0,1
branched_path,source_normalized,60,0.001,2104,1,0.1129324391,0,1
branched_path,source_normalized,60,0.001,2105,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2106,1,0.4833103883,60,1
branched_path,source_normalized,60,0.001,2107,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2108,1,0.5547458550,60,1
branched_path,source_normalized,60,0.001,2109,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2110,1,0.0393920745,0,1
branched_path,source_normalized,60,0.001,2111,1,0.5218323539,60,1
branched_path,source_normalized,60,0.001,2112,1,0.4775546312,60,1
branched_path,source_normalized,60,0.001,2113,1,0.1881190949,0,1
branched_path,source_normalized,60,0.001,2114,1,0.1947326424,0,1
branched_path,source_normalized,60,0.001,2115,1,0.0512930208,0,1
branched_path,source_normalized,60,0.001,2116,1,0.4549821399,60,1
branched_path,source_normalized,60,0.001,2117,1,0.4858502729,60,1
branched_path,source_normalized,60,0.001,2118,1,0.2211534042,0,1
branched_path,source_normalized,60,0.001,2119,1,0.4944328475,60,1
branched_path,source_normalized,60,0.001,2120,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2121,1,0.4431695926,60,1
branched_path,source_normalized,60,0.001,2122,1,0.1303756349,0,1
branched_path,source_normalized,60,0.001,2123,1,0.4754134859,60,1
branched_path,source_normalized,60,0.001,2124,1,0.1368644015,0,1
branched_path,source_normalized,60,0.001,2125,1,0.5073583235,60,1
branched_path,source_normalized,60,0.001,2126,1,0.5068533906,60,1
branched_path,source_normalized,60,0.001,2127,1,0.0506453955,0,1
branched_path,source_normalized,60,0.001,2128,1,0.4623021896,60,1
branched_path,source_normalized,60,0.001,2129,1,0.2106722891,0,1
branched_path,source_normalized,60,0.001,2130,1,0.5906786987,60,1
branched_path,source_normalized,60,0.001,2131,1,0.5877665493,60,1
branched_path,source_normalized,60,0.001,2132,1,0.2303455378,0,1
branched_path,source_normalized,60,0.001,2133,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2134,1,0.5142352466,60,1
branched_path,source_normalized,60,0.001,2135,1,0.4933151938,60,1
branched_path,source_normalized,60,0.001,2136,1,0.0465967856,0,1
branched_path,source_normalized,60,0.001,2137,1,0.5622845412,60,1
branched_path,source_normalized,60,0.001,2138,1,0.5089040193,60,1
branched_path,source_normalized,60,0.001,2139,1,0.4886833469,60,1
branched_path,source_normalized,60,0.001,2140,1,0.5723285298,60,1
branched_path,source_normalized,60,0.001,2141,1,0.2737933775,0,1
branched_path,source_normalized,60,0.001,2142,1,0.0427539785,0,1
branched_path,source_normalized,60,0.001,2143,1,0.5522773880,60,1
branched_path,source_normalized,60,0.001,2144,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2145,1,0.1486424638,0,1
branched_path,source_normalized,60,0.001,2146,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2147,1,0.4737027495,60,1
branched_path,source_normalized,60,0.001,2148,0,0.0000000000,0,1
branched_path,source_normalized,60,0.001,2149,1,0.5703238500,60,1
branched_path,source_normalized,1,0.002,2000,1,0.0471190528,4,13
branched_path,source_normalized,1,0.002,2001,1,0.5713084175,113,10
branched_path,source_normalized,1,0.002,2002,1,0.1337890993,5,14
branched_path,source_normalized,1,0.002,2003,1,0.2548916194,32,13
branched_path,source_normalized,1,0.002,2004,1,0.6122625154,115,7
branched_path,source_normalized,1,0.002,2005,1,0.1146473926,5,16
branched_path,source_normalized,1,0.002,2006,1,0.5836345286,115,7
branched_path,source_normalized,1,0.002,2007,1,0.5845878196,113,10
branched_path,source_normalized,1,0.002,2008,1,0.6349290303,114,8
branched_path,source_normalized,1,0.002,2009,1,0.6006521344,109,16
branched_path,source_normalized,1,0.002,2010,1,0.5566312651,114,8
branched_path,source_normalized,1,0.002,2011,1,0.6233371143,114,8
branched_path,source_normalized,1,0.002,2012,1,0.5794037672,114,8
branched_path,source_normalized,1,0.002,2013,1,0.5114700577,112,11
branched_path,source_normalized,1,0.002,2014,1,0.5972397798,113,10
branched_path,source_normalized,1,0.002,2015,1,0.5996813230,109,16
branched_path,source_normalized,1,0.002,2016,1,0.5118341323,45,7
branched_path,source_normalized,1,0.002,2017,1,0.6289782536,112,11
branched_path,source_normalized,1,0.002,2018,1,0.4728486653,71,11
branched_path,source_normalized,1,0.002,2019,1,0.5127822598,58,14
branched_path,source_normalized,1,0.002,2020,1,0.4868087424,91,8
branched_path,source_normalized,1,0.002,2021,1,0.6653894284,96,8
branched_path,source_normalized,1,0.002,2022,1,0.3291171830,3,10
branched_path,source_normalized,1,0.002,2023,1,0.5510921545,78,11
branched_path,source_normalized,1,0.002,2024,1,0.5775331415,105,10
branched_path,source_normalized,1,0.002,2025,1,0.6163877891,104,8
branched_path,source_normalized,1,0.002,2026,1,0.6073251943,99,10
branched_path,source_normalized,1,0.002,2027,1,0.6122361490,110,14
branched_path,source_normalized,1,0.002,2028,1,0.5699641370,112,11
branched_path,source_normalized,1,0.002,2029,1,0.6311340059,112,11
branched_path,source_normalized,1,0.002,2030,1,0.0252582268,5,16
branched_path,source_normalized,1,0.002,2031,1,0.4751201430,72,14
branched_path,source_normalized,1,0.002,2032,1,0.5763158281,113,10
branched_path,source_normalized,1,0.002,2033,1,0.5889037343,109,16
branched_path,source_normalized,1,0.002,2034,1,0.6041744499,112,11
branched_path,source_normalized,1,0.002,2035,1,0.6932593640,113,10
branched_path,source_normalized,1,0.002,2036,1,0.4603163044,77,10
branched_path,source_normalized,1,0.002,2037,1,0.4682752404,65,17
branched_path,source_normalized,1,0.002,2038,1,0.5833821881,108,17
branched_path,source_normalized,1,0.002,2039,1,0.5057423501,72,10
branched_path,source_normalized,1,0.002,2040,1,0.1988110238,3,10
branched_path,source_normalized,1,0.002,2041,1,0.5791700223,113,10
branched_path,source_normalized,1,0.002,2042,1,0.5852446463,113,10
branched_path,source_normalized,1,0.002,2043,1,0.1681457791,4,12
branched_path,source_normalized,1,0.002,2044,1,0.5944072124,113,10
branched_path,source_normalized,1,0.002,2045,1,0.0367210889,5,16
branched_path,source_normalized,1,0.002,2046,1,0.6390356455,102,8
branched_path,source_normalized,1,0.002,2047,1,0.6334174625,115,7
branched_path,source_normalized,1,0.002,2048,1,0.1621734771,4,13
branched_path,source_normalized,1,0.002,2049,1,0.5546521212,109,16
branched_path,source_normalized,1,0.002,2050,1,0.6454905453,113,10
branched_path,source_normalized,1,0.002,2051,1,0.5520830200,108,17
branched_path,source_normalized,1,0.002,2052,1,0.5361424456,113,10
branched_path,source_normalized,1,0.002,2053,1,0.2988916637,40,23
branched_path,source_normalized,1,0.002,2054,1,0.4733124133,94,10
branched_path,source_normalized,1,0.002,2055,1,0.6154725804,108,17
branched_path,source_normalized,1,0.002,2056,1,0.5692209136,114,8
branched_path,source_normalized,1,0.002,2057,1,0.5707365695,98,10
branched_path,source_normalized,1,0.002,2058,1,0.6930866557,114,8
branched_path,source_normalized,1,0.002,2059,1,0.5954684930,113,10
branched_path,source_normalized,1,0.002,2060,1,0.6174908783,113,10
branched_path,source_normalized,1,0.002,2061,1,0.0277429326,4,12
branched_path,source_normalized,1,0.002,2062,1,0.6362107057,112,11
branched_path,source_normalized,1,0.002,2063,1,0.2799112584,36,10
branched_path,source_normalized,1,0.002,2064,1,0.0226237986,8,23
branched_path,source_normalized,1,0.002,2065,1,0.6180465357,113,10
branched_path,source_normalized,1,0.002,2066,1,0.1268114579,20,20
branched_path,source_normalized,1,0.002,2067,1,0.5833736312,112,11
branched_path,source_normalized,1,0.002,2068,1,0.6197287018,108,17
branched_path,source_normalized,1,0.002,2069,1,0.2091680169,4,11
branched_path,source_normalized,1,0.002,2070,1,0.6427585662,112,11
branched_path,source_normalized,1,0.002,2071,1,0.6308899696,112,11
branched_path,source_normalized,1,0.002,2072,1,0.6731836552,110,14
branched_path,source_normalized,1,0.002,2073,1,0.6349742231,115,7
branched_path,source_normalized,1,0.002,2074,1,0.2687973515,4,12
branched_path,source_normalized,1,0.002,2075,1,0.5981274087,115,7
branched_path,source_normalized,1,0.002,2076,1,0.0389900709,7,21
branched_path,source_normalized,1,0.002,2077,1,0.6258159366,112,11
branched_path,source_normalized,1,0.002,2078,1,0.5390304286,109,16
branched_path,source_normalized,1,0.002,2079,1,0.6153827305,114,8
branched_path,source_normalized,1,0.002,2080,1,0.5951936211,108,17
branched_path,source_normalized,1,0.002,2081,1,0.6284408844,114,8
branched_path,source_normalized,1,0.002,2082,0,0.0071866623,8,23
branched_path,source_normalized,1,0.002,2083,1,0.6569519502,114,8
branched_path,source_normalized,1,0.002,2084,1,0.6593818058,113,10
branched_path,source_normalized,1,0.002,2085,1,0.6546604264,114,8
branched_path,source_normalized,1,0.002,2086,1,0.6436174087,110,14
branched_path,source_normalized,1,0.002,2087,1,0.5802462818,95,14
branched_path,source_normalized,1,0.002,2088,1,0.5548227426,82,10
branched_path,source_normalized,1,0.002,2089,1,0.2824220017,3,10
branched_path,source_normalized,1,0.002,2090,1,0.6698426984,109,16
branched_path,source_normalized,1,0.002,2091,1,0.5290787727,111,13
branched_path,source_normalized,1,0.002,2092,1,0.5561739352,112,11
branched_path,source_normalized,1,0.002,2093,1,0.6467020602,113,10
branched_path,source_normalized,1,0.002,2094,1,0.5247105047,113,10
branched_path,source_normalized,1,0.002,2095,1,0.4866137625,48,10
branched_path,source_normalized,1,0.002,2096,1,0.0119503036,9,27
branched_path,source_normalized,1,0.002,2097,1,0.5809090035,102,11
branched_path,source_normalized,1,0.002,2098,0,0.0079937755,10,31
branched_path,source_normalized,1,0.002,2099,1,0.6118602238,110,14
branched_path,source_normalized,1,0.002,2100,1,0.5616453982,108,17
branched_path,source_normalized,1,0.002,2101,1,0.0166278092,7,21
branched_path,source_normalized,1,0.002,2102,1,0.5176677119,72,19
branched_path,source_normalized,1,0.002,2103,1,0.6367034946,97,8
branched_path,source_normalized,1,0.002,2104,1,0.5051832834,106,8
branched_path,source_normalized,1,0.002,2105,1,0.6396596357,109,16
branched_path,source_normalized,1,0.002,2106,1,0.5783637612,112,11
branched_path,source_normalized,1,0.002,2107,1,0.0136520684,5,16
branched_path,source_normalized,1,0.002,2108,1,0.4838226955,56,17
branched_path,source_normalized,1,0.002,2109,1,0.6340933240,114,8
branched_path,source_normalized,1,0.002,2110,1,0.5358173531,75,11
branched_path,source_normalized,1,0.002,2111,1,0.6006134666,94,13
branched_path,source_normalized,1,0.002,2112,1,0.6320683653,113,10
branched_path,source_normalized,1,0.002,2113,1,0.5492994838,101,8
branched_path,source_normalized,1,0.002,2114,1,0.4910174791,101,10
branched_path,source_normalized,1,0.002,2115,1,0.0446819851,4,13
branched_path,source_normalized,1,0.002,2116,1,0.5953834912,113,10
branched_path,source_normalized,1,0.002,2117,1,0.1134383687,4,12
branched_path,source_normalized,1,0.002,2118,1,0.5996751773,89,11
branched_path,source_normalized,1,0.002,2119,1,0.5215280797,112,11
branched_path,source_normalized,1,0.002,2120,1,0.6024777150,112,11
branched_path,source_normalized,1,0.002,2121,1,0.5394774581,109,16
branched_path,source_normalized,1,0.002,2122,1,0.6217312782,115,7
branched_path,source_normalized,1,0.002,2123,1,0.5837197750,109,16
branched_path,source_normalized,1,0.002,2124,1,0.1212333446,4,11
branched_path,source_normalized,1,0.002,2125,1,0.6153065272,112,11
branched_path,source_normalized,1,0.002,2126,1,0.4939699394,64,13
branched_path,source_normalized,1,0.002,2127,1,0.5271592690,81,11
branched_path,source_normalized,1,0.002,2128,1,0.0687420243,14,16
branched_path,source_normalized,1,0.002,2129,1,0.5227716295,92,11
branched_path,source_normalized,1,0.002,2130,1,0.6326509995,115,7
branched_path,source_normalized,1,0.002,2131,1,0.6468486376,113,10
branched_path,source_normalized,1,0.002,2132,1,0.5610821806,115,7
branched_path,source_normalized,1,0.002,2133,1,0.5840300831,113,10
branched_path,source_normalized,1,0.002,2134,1,0.6395986656,100,10
branched_path,source_normalized,1,0.002,2135,1,0.5458309519,44,8
branched_path,source_normalized,1,0.002,2136,1,0.5067316376,108,17
branched_path,source_normalized,1,0.002,2137,1,0.6230235885,114,8
branched_path,source_normalized,1,0.002,2138,1,0.6090471114,97,8
branched_path,source_normalized,1,0.002,2139,1,0.5744299062,109,16
branched_path,source_normalized,1,0.002,2140,1,0.5938403573,99,11
branched_path,source_normalized,1,0.002,2141,1,0.6294702980,95,8
branched_path,source_normalized,1,0.002,2142,1,0.6034313805,110,14
branched_path,source_normalized,1,0.002,2143,1,0.5983273176,114,8
branched_path,source_normalized,1,0.002,2144,1,0.5536594950,113,10
branched_path,source_normalized,1,0.002,2145,1,0.0677819790,4,12
branched_path,source_normalized,1,0.002,2146,1,0.5603157944,113,10
branched_path,source_normalized,1,0.002,2147,1,0.5551980783,108,17
branched_path,source_normalized,1,0.002,2148,1,0.6316683136,109,16
branched_path,source_normalized,1,0.002,2149,1,0.6352300084,112,11
branched_path,source_normalized,2,0.002,2000,1,0.0400380246,4,7
branched_path,source_normalized,2,0.002,2001,1,0.5717166783,114,4
branched_path,source_normalized,2,0.002,2002,1,0.0596107257,6,9
branched_path,source_normalized,2,0.002,2003,1,0.5708243196,114,4
branched_path,source_normalized,2,0.002,2004,1,0.5873194487,98,4
branched_path,source_normalized,2,0.002,2005,1,0.5512727667,96,5
branched_path,source_normalized,2,0.002,2006,1,0.5835831175,114,4
branched_path,source_normalized,2,0.002,2007,1,0.5854155029,114,4
branched_path,source_normalized,2,0.002,2008,1,0.6340830418,112,5
branched_path,source_normalized,2,0.002,2009,1,0.6025007976,110,7
branched_path,source_normalized,2,0.002,2010,1,0.0409196736,8,13
branched_path,source_normalized,2,0.002,2011,1,0.5887656620,84,5
branched_path,source_normalized,2,0.002,2012,1,0.0386154428,8,13
branched_path,source_normalized,2,0.002,2013,1,0.5118408031,112,5
branched_path,source_normalized,2,0.002,2014,1,0.5977746995,114,4
branched_path,source_normalized,2,0.002,2015,1,0.6016516878,110,7
branched_path,source_normalized,2,0.002,2016,1,0.5292311242,50,4
branched_path,source_normalized,2,0.002,2017,1,0.6290244214,112,5
branched_path,source_normalized,2,0.002,2018,1,0.5056734751,82,5
branched_path,source_normalized,2,0.002,2019,1,0.6658594351,112,5
branched_path,source_normalized,2,0.002,2020,1,0.4719111196,84,5
branched_path,source_normalized,2,0.002,2021,1,0.5994232931,58,5
branched_path,source_normalized,2,0.002,2022,1,0.3541701129,4,7
branched_path,source_normalized,2,0.002,2023,1,0.6214194630,112,5
branched_path,source_normalized,2,0.002,2024,1,0.5895697943,114,4
branched_path,source_normalized,2,0.002,2025,1,0.6120571056,98,5
branched_path,source_normalized,2,0.002,2026,1,0.5883950731,92,7
branched_path,source_normalized,2,0.002,2027,1,0.6095179061,108,8
branched_path,source_normalized,2,0.002,2028,1,0.5704837020,112,5
branched_path,source_normalized,2,0.002,2029,1,0.6316584051,112,5
branched_path,source_normalized,2,0.002,2030,1,0.0526861953,6,10
branched_path,source_normalized,2,0.002,2031,1,0.5812488972,112,5
branched_path,source_normalized,2,0.002,2032,1,0.5768531247,114,4
branched_path,source_normalized,2,0.002,2033,1,0.5907200447,110,7
branched_path,source_normalized,2,0.002,2034,1,0.6044549474,112,5
branched_path,source_normalized,2,0.002,2035,1,0.6943616590,114,4
branched_path,source_normalized,2,0.002,2036,1,0.5393775782,114,4
branched_path,source_normalized,2,0.002,2037,1,0.5799547875,102,5
branched_path,source_normalized,2,0.002,2038,1,0.5840775430,108,8
branched_path,source_normalized,2,0.002,2039,1,0.6105960056,114,4
branched_path,source_normalized,2,0.002,2040,1,0.4190342004,44,5
branched_path,source_normalized,2,0.002,2041,1,0.5796597860,114,4
branched_path,source_normalized,2,0.002,2042,1,0.0647308817,8,12
branched_path,source_normalized,2,0.002,2043,1,0.6339835094,114,4
branched_path,source_normalized,2,0.002,2044,1,0.5947726453,114,4
branched_path,source_normalized,2,0.002,2045,1,0.5572128220,112,5
branched_path,source_normalized,2,0.002,2046,1,0.5437040978,48,5
branched_path,source_normalized,2,0.002,2047,1,0.6333518756,114,4
branched_path,source_normalized,2,0.002,2048,1,0.1084456286,4,7
branched_path,source_normalized,2,0.002,2049,1,0.5566555468,110,7
branched_path,source_normalized,2,0.002,2050,1,0.6465885822,114,4
branched_path,source_normalized,2,0.002,2051,1,0.5527819248,108,8
branched_path,source_normalized,2,0.002,2052,1,0.5371501761,114,4
branched_path,source_normalized,2,0.002,2053,1,0.5175245614,88,8
branched_path,source_normalized,2,0.002,2054,1,0.5037939483,114,4
branched_path,source_normalized,2,0.002,2055,1,0.6162365790,108,8
branched_path,source_normalized,2,0.002,2056,1,0.5431083701,96,5
branched_path,source_normalized,2,0.002,2057,1,0.5972316487,114,4
branched_path,source_normalized,2,0.002,2058,1,0.6916757503,112,5
branched_path,source_normalized,2,0.002,2059,1,0.5957742628,114,4
branched_path,source_normalized,2,0.002,2060,1,0.6180883987,114,4
branched_path,source_normalized,2,0.002,2061,1,0.2867785759,4,7
branched_path,source_normalized,2,0.002,2062,1,0.6362382846,112,5
branched_path,source_normalized,2,0.002,2063,1,0.0986965079,16,7
branched_path,source_normalized,2,0.002,2064,1,0.0489945663,16,13
branched_path,source_normalized,2,0.002,2065,1,0.6194658501,114,4
branched_path,source_normalized,2,0.002,2066,1,0.2851639343,40,11
branched_path,source_normalized,2,0.002,2067,1,0.5836885535,112,5
branched_path,source_normalized,2,0.002,2068,1,0.6204789141,108,8
branched_path,source_normalized,2,0.002,2069,1,0.1838607112,4,6
branched_path,source_normalized,2,0.002,2070,1,0.6433309252,112,5
branched_path,source_normalized,2,0.002,2071,1,0.6314552185,112,5
branched_path,source_normalized,2,0.002,2072,1,0.6774449892,112,5
branched_path,source_normalized,2,0.002,2073,1,0.6349113412,114,4
branched_path,source_normalized,2,0.002,2074,1,0.6074216151,100,4
branched_path,source_normalized,2,0.002,2075,1,0.5974722393,114,4
branched_path,source_normalized,2,0.002,2076,1,0.4995657116,88,7
branched_path,source_normalized,2,0.002,2077,1,0.6260337507,112,5
branched_path,source_normalized,2,0.002,2078,1,0.5406142514,110,7
branched_path,source_normalized,2,0.002,2079,1,0.5880231729,92,5
branched_path,source_normalized,2,0.002,2080,1,0.5958525407,108,8
branched_path,source_normalized,2,0.002,2081,1,0.6250045486,92,5
branched_path,source_normalized,2,0.002,2082,1,0.3864323998,64,10
branched_path,source_normalized,2,0.002,2083,1,0.6568430037,112,5
branched_path,source_normalized,2,0.002,2084,1,0.6603821316,114,4
branched_path,source_normalized,2,0.002,2085,1,0.6540362797,112,5
branched_path,source_normalized,2,0.002,2086,1,0.6473835680,112,5
branched_path,source_normalized,2,0.002,2087,1,0.6128705844,112,5
branched_path,source_normalized,2,0.002,2088,1,0.6123484770,114,4
branched_path,source_normalized,2,0.002,2089,1,0.1897522134,4,6
branched_path,source_normalized,2,0.002,2090,1,0.6719497429,110,7
branched_path,source_normalized,2,0.002,2091,1,0.5310827027,114,4
branched_path,source_normalized,2,0.002,2092,1,0.5566698153,112,5
branched_path,source_normalized,2,0.002,2093,1,0.6476260745,114,4
branched_path,source_normalized,2,0.002,2094,1,0.5257246385,114,4
branched_path,source_normalized,2,0.002,2095,1,0.5597814749,114,4
branched_path,source_normalized,2,0.002,2096,1,0.0407242849,8,12
branched_path,source_normalized,2,0.002,2097,1,0.5955016860,112,5
branched_path,source_normalized,2,0.002,2098,1,0.5991752392,112,5
branched_path,source_normalized,2,0.002,2099,1,0.6092919301,108,8
branched_path,source_normalized,2,0.002,2100,1,0.5623576519,108,8
branched_path,source_normalized,2,0.002,2101,1,0.6637980025,114,4
branched_path,source_normalized,2,0.002,2102,1,0.5848244112,100,7
branched_path,source_normalized,2,0.002,2103,1,0.6321457466,90,5
branched_path,source_normalized,2,0.002,2104,1,0.4745314730,54,5
branched_path,source_normalized,2,0.002,2105,1,0.6415569223,110,7
branched_path,source_normalized,2,0.002,2106,1,0.5788353232,112,5
branched_path,source_normalized,2,0.002,2107,1,0.1509840751,22,11
branched_path,source_normalized,2,0.002,2108,1,0.6802977258,112,5
branched_path,source_normalized,2,0.002,2109,1,0.6336271870,112,5
branched_path,source_normalized,2,0.002,2110,1,0.6232671947,112,5
branched_path,source_normalized,2,0.002,2111,1,0.5964922640,92,7
branched_path,source_normalized,2,0.002,2112,1,0.6334615711,114,4
branched_path,source_normalized,2,0.002,2113,1,0.4677389259,46,5
branched_path,source_normalized,2,0.002,2114,1,0.5092095422,114,4
branched_path,source_normalized,2,0.002,2115,1,0.0334101923,10,8
branched_path,source_normalized,2,0.002,2116,1,0.5965146963,114,4
branched_path,source_normalized,2,0.002,2117,1,0.5752645642,98,5
branched_path,source_normalized,2,0.002,2118,1,0.6042639219,90,5
branched_path,source_normalized,2,0.002,2119,1,0.5215679837,112,5
branched_path,source_normalized,2,0.002,2120,1,0.6030076234,112,5
branched_path,source_normalized,2,0.002,2121,1,0.5411929883,110,7
branched_path,source_normalized,2,0.002,2122,1,0.6213433386,114,4
branched_path,source_normalized,2,0.002,2123,1,0.5855258649,110,7
branched_path,source_normalized,2,0.002,2124,1,0.6286969702,114,4
branched_path,source_normalized,2,0.002,2125,1,0.6158053873,112,5
branched_path,source_normalized,2,0.002,2126,1,0.5214121050,70,7
branched_path,source_normalized,2,0.002,2127,1,0.5873499358,112,5
branched_path,source_normalized,2,0.002,2128,1,0.4103701475,58,10
branched_path,source_normalized,2,0.002,2129,1,0.5274884878,94,5
branched_path,source_normalized,2,0.002,2130,1,0.6325875617,114,4
branched_path,source_normalized,2,0.002,2131,1,0.6481381817,114,4
branched_path,source_normalized,2,0.002,2132,1,0.5608205625,114,4
branched_path,source_normalized,2,0.002,2133,1,0.5841296660,114,4
branched_path,source_normalized,2,0.002,2134,1,0.6639779602,114,4
branched_path,source_normalized,2,0.002,2135,1,0.5103001816,36,5
branched_path,source_normalized,2,0.002,2136,1,0.5072390320,108,8
branched_path,source_normalized,2,0.002,2137,1,0.6224928067,112,5
branched_path,source_normalized,2,0.002,2138,1,0.3661937726,32,5
branched_path,source_normalized,2,0.002,2139,1,0.5762792285,110,7
branched_path,source_normalized,2,0.002,2140,1,0.6027531092,112,5
branched_path,source_normalized,2,0.002,2141,1,0.6245680165,88,5
branched_path,source_normalized,2,0.002,2142,1,0.6006037368,108,8
branched_path,source_normalized,2,0.002,2143,1,0.5392454772,82,5
branched_path,source_normalized,2,0.002,2144,1,0.5541764709,114,4
branched_path,source_normalized,2,0.002,2145,1,0.1483249246,4,7
branched_path,source_normalized,2,0.002,2146,1,0.5612711658,114,4
branched_path,source_normalized,2,0.002,2147,1,0.5557398713,108,8
branched_path,source_normalized,2,0.002,2148,1,0.6336852544,110,7
branched_path,source_normalized,2,0.002,2149,1,0.6355100329,112,5
branched_path,source_normalized,3,0.002,2000,1,0.6012865899,81,5
branched_path,source_normalized,3,0.002,2001,1,0.5703061888,111,4
branched_path,source_normalized,3,0.002,2002,1,0.5633015413,99,4
branched_path,source_normalized,3,0.002,2003,1,0.4090014408,54,4
branched_path,source_normalized,3,0.002,2004,1,0.5597424521,87,4
branched_path,source_normalized,3,0.002,2005,1,0.5293180243,84,5
branched_path,source_normalized,3,0.002,2006,1,0.5832566609,111,4
branched_path,source_normalized,3,0.002,2007,1,0.5838251584,111,4
branched_path,source_normalized,3,0.002,2008,1,0.6353567015,114,2
branched_path,source_normalized,3,0.002,2009,1,0.6042793024,111,4
branched_path,source_normalized,3,0.002,2010,1,0.5571090858,114,2
branched_path,source_normalized,3,0.002,2011,1,0.6242279167,114,2
branched_path,source_normalized,3,0.002,2012,1,0.4829332485,75,5
branched_path,source_normalized,3,0.002,2013,1,0.3114854721,39,5
branched_path,source_normalized,3,0.002,2014,1,0.5962769332,111,4
branched_path,source_normalized,3,0.002,2015,1,0.6035628360,111,4
branched_path,source_normalized,3,0.002,2016,1,0.3347228977,18,4
branched_path,source_normalized,3,0.002,2017,1,0.6305889167,114,2
branched_path,source_normalized,3,0.002,2018,1,0.4246689226,57,5
branched_path,source_normalized,3,0.002,2019,1,0.6687667709,114,2
