decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
40,0.002,1127,0,0.0069648302,0,1
40,0.002,1128,1,0.7671949461,40,2
40,0.002,1129,1,0.1414876291,0,1
40,0.002,1130,1,0.2273082194,0,1
40,0.002,1131,1,0.9779553276,80,1
40,0.002,1132,1,1.1510029125,80,1
40,0.002,1133,1,0.0816574345,0,1
40,0.002,1134,1,0.9534089633,80,1
40,0.002,1135,1,0.9451164542,80,1
40,0.002,1136,1,1.0927011466,80,1
40,0.002,1137,1,0.4089188652,0,1
40,0.002,1138,1,1.1693601978,80,1
40,0.002,1139,1,0.9873049672,80,1
40,0.002,1140,1,1.0030764784,80,1
40,0.002,1141,1,1.0008508755,80,1
40,0.002,1142,1,0.0684146017,0,1
40,0.002,1143,1,1.0658521270,80,1
40,0.002,1144,1,0.1477263019,0,1
40,0.002,1145,1,1.0930397588,80,1
40,0.002,1146,1,0.9941366260,80,1
40,0.002,1147,1,0.9513871806,80,1
40,0.002,1148,1,1.0585684918,80,1
40,0.002,1149,1,1.1447317887,80,1
40,0.002,1150,1,1.0738880759,80,1
40,0.002,1151,1,0.0322611909,0,1
40,0.002,1152,1,1.0361248635,80,1
40,0.002,1153,1,1.2135398937,80,1
40,0.002,1154,1,0.9262947428,80,1
40,0.002,1155,1,1.1732280346,80,1
40,0.002,1156,1,1.0242154373,80,1
40,0.002,1157,1,0.7597496054,40,2
40,0.002,1158,1,0.7198415328,40,2
40,0.002,1159,1,0.1756246990,0,1
40,0.002,1160,1,1.0359606226,80,1
40,0.002,1161,1,0.0200270657,0,1
40,0.002,1162,0,0.0042926596,0,1
40,0.002,1163,1,1.0925387711,80,1
40,0.002,1164,1,0.0737613474,0,1
40,0.002,1165,1,0.4452093269,0,1
40,0.002,1166,1,1.0836968910,80,1
40,0.002,1167,1,0.0254363347,0,1
40,0.002,1168,1,0.0587195570,0,1
40,0.002,1169,1,0.7479502244,40,2
40,0.002,1170,1,1.1202035493,80,1
40,0.002,1171,1,1.0381708432,80,1
40,0.002,1172,1,0.0842588918,0,1
40,0.002,1173,1,0.0873490451,0,1
40,0.002,1174,1,1.0721447448,80,1
40,0.002,1175,1,1.0649400510,80,1
40,0.002,1176,1,1.0288635603,80,1
40,0.002,1177,1,1.0681986877,80,1
40,0.002,1178,1,0.0115764203,0,1
40,0.002,1179,1,0.5983103393,40,2
40,0.002,1180,1,0.0501985213,0,1
40,0.002,1181,1,1.0748294894,80,1
40,0.002,1182,1,0.4498886397,0,1
40,0.002,1183,1,0.0347561365,0,1
40,0.002,1184,1,0.4536079005,0,1
40,0.002,1185,1,0.1977248067,0,1
40,0.002,1186,1,0.4405189323,0,1
40,0.002,1187,1,0.6651430348,40,2
40,0.002,1188,1,1.0670172077,80,1
40,0.002,1189,1,1.0618876041,80,1
40,0.002,1190,1,1.0790363898,80,1
40,0.002,1191,1,0.7213726586,40,2
40,0.002,1192,1,1.0346148481,80,1
40,0.002,1193,1,0.4398553704,0,1
40,0.002,1194,1,0.9721735790,80,1
40,0.002,1195,1,0.4600517506,0,1
40,0.002,1196,1,1.1041449113,80,1
40,0.002,1197,1,0.9282727146,80,1
40,0.002,1198,1,1.0924214266,80,1
40,0.002,1199,1,0.0692873398,0,1
60,0.002,1000,1,0.0453955285,0,1
60,0.002,1001,1,0.8887064642,60,1
60,0.002,1002,1,1.0431537035,60,1
60,0.002,1003,1,0.9698483629,60,1
60,0.002,1004,1,1.1258207527,60,1
60,0.002,1005,1,0.1432508785,0,1
60,0.002,1006,1,0.3607876324,0,1
60,0.002,1007,1,0.8760125753,60,1
60,0.002,1008,1,1.1236779041,60,1
60,0.002,1009,1,0.9156986755,60,1
60,0.002,1010,1,0.0117577029,0,1
60,0.002,1011,1,0.5956397074,0,1
60,0.002,1012,1,0.5910547489,0,1
60,0.002,1013,1,0.2722694834,0,1
60,0.002,1014,1,0.5494897892,0,1
60,0.002,1015,1,1.0951323960,60,1
60,0.002,1016,1,0.8714282944,60,1
60,0.002,1017,1,0.2618170093,0,1
60,0.002,1018,1,1.1091913842,60,1
60,0.002,1019,1,0.2479639483,0,1
60,0.002,1020,0,0.0000000000,0,1
60,0.002,1021,1,0.8689050292,60,1
60,0.002,1022,1,1.1553298934,60,1
60,0.002,1023,1,0.3282464338,0,1
60,0.002,1024,1,0.0310738382,0,1
60,0.002,1025,1,1.0571196999,60,1
60,0.002,1026,1,0.0955010408,0,1
60,0.002,1027,1,0.0879045105,0,1
60,0.002,1028,1,1.0351817015,60,1
60,0.002,1029,1,0.2951513701,0,1
60,0.002,1030,1,0.6412821225,0,1
60,0.002,1031,1,0.9453450880,60,1
60,0.002,1032,1,1.0791850912,60,1
60,0.002,1033,0,0.0007185326,0,1
60,0.002,1034,1,0.9126687070,60,1
60,0.002,1035,1,1.0327386553,60,1
60,0.002,1036,1,0.9572189841,60,1
60,0.002,1037,1,0.9800779325,60,1
60,0.002,1038,1,0.1254217503,0,1
60,0.002,1039,1,0.2502132441,0,1
60,0.002,1040,1,0.2525799477,0,1
60,0.002,1041,1,0.9254144112,60,1
60,0.002,1042,1,1.1235447751,60,1
60,0.002,1043,1,0.8034022410,60,1
60,0.002,1044,1,0.0584994648,0,1
60,0.002,1045,1,0.8398947587,60,1
60,0.002,1046,1,0.9130265274,60,1
60,0.002,1047,1,0.9707356043,60,1
60,0.002,1048,1,1.0894065628,60,1
60,0.002,1049,1,0.9915829557,60,1
60,0.002,1050,0,0.0099619198,0,1
60,0.002,1051,1,1.0750981376,60,1
60,0.002,1052,0,0.0000000000,0,1
60,0.002,1053,1,0.8614614777,60,1
60,0.002,1054,1,0.9381325339,60,1
60,0.002,1055,1,1.0421407583,60,1
60,0.002,1056,1,0.1381865485,0,1
60,0.002,1057,1,1.0004039121,60,1
60,0.002,1058,1,0.0117038396,0,1
60,0.002,1059,1,0.3212012691,0,1
60,0.002,1060,1,0.9730660004,60,1
60,0.002,1061,1,0.8396855597,60,1
60,0.002,1062,1,0.9747103372,60,1
60,0.002,1063,1,0.9468772956,60,1
60,0.002,1064,0,0.0000000000,0,1
60,0.002,1065,1,0.0207212103,0,1
60,0.002,1066,1,0.3139822249,0,1
60,0.002,1067,1,1.0149109845,60,1
60,0.002,1068,1,0.9289564253,60,1
60,0.002,1069,1,1.0528223275,60,1
60,0.002,1070,1,1.0162536138,60,1
60,0.002,1071,1,1.0252005353,60,1
60,0.002,1072,0,0.0000000000,0,1
60,0.002,1073,1,0.8958397929,60,1
60,0.002,1074,1,0.0742648775,0,1
60,0.002,1075,1,0.1648760574,0,1
60,0.002,1076,1,0.8741860354,60,1
60,0.002,1077,1,0.9241007034,60,1
60,0.002,1078,1,0.3249721573,0,1
60,0.002,1079,1,1.0711935237,60,1
60,0.002,1080,1,0.0109531109,0,1
60,0.002,1081,1,0.9292901189,60,1
60,0.002,1082,1,0.9753191152,60,1
60,0.002,1083,1,0.0871824972,0,1
60,0.002,1084,1,0.9969990709,60,1
60,0.002,1085,1,0.9883396911,60,1
60,0.002,1086,1,0.9762903309,60,1
60,0.002,1087,1,0.0254665457,0,1
60,0.002,1088,1,0.9701850071,60,1
60,0.002,1089,1,0.0119101439,0,1
60,0.002,1090,1,1.0294426302,60,1
60,0.002,1091,1,0.1339671661,0,1
60,0.002,1092,1,0.5992579859,0,1
60,0.002,1093,1,0.0853266787,0,1
60,0.002,1094,1,0.9037686368,60,1
60,0.002,1095,1,0.5933231923,0,1
60,0.002,1096,1,0.3691454173,0,1
60,0.002,1097,1,0.0885687557,0,1
60,0.002,1098,1,0.5792600466,0,1
60,0.002,1099,1,1.0347046967,60,1
60,0.002,1100,1,0.8504752742,60,1
60,0.002,1101,1,1.1071827195,60,1
60,0.002,1102,1,0.5813381691,0,1
60,0.002,1103,1,0.9662531021,60,1
60,0.002,1104,1,1.1049554038,60,1
60,0.002,1105,1,0.2221206821,0,1
60,0.002,1106,1,1.0260395496,60,1
60,0.002,1107,1,1.0281314446,60,1
60,0.002,1108,1,0.5878417251,0,1
60,0.002,1109,1,0.9316454514,60,1
60,0.002,1110,0,0.0000000000,0,1
60,0.002,1111,1,0.3339953761,0,1
60,0.002,1112,0,0.0082431497,0,1
60,0.002,1113,1,0.1752118600,0,1
60,0.002,1114,1,1.0144640961,60,1
60,0.002,1115,1,0.8561611684,60,1
60,0.002,1116,1,0.1679229422,0,1
60,0.002,1117,1,0.8773594473,60,1
60,0.002,1118,1,0.4621192251,0,1
60,0.002,1119,1,1.2097147884,60,1
60,0.002,1120,1,0.8244658973,60,1
60,0.002,1121,1,0.9102398074,60,1
60,0.002,1122,1,0.9380650192,60,1
60,0.002,1123,1,1.0668641157,60,1
60,0.002,1124,1,0.8207587687,60,1
60,0.002,1125,1,1.0072250725,60,1
60,0.002,1126,1,0.2252767023,0,1
60,0.002,1127,1,0.0217474568,0,1
60,0.002,1128,0,0.0000000000,0,1
60,0.002,1129,1,0.2365907480,0,1
60,0.002,1130,1,0.3501052757,0,1
60,0.002,1131,1,0.8400463418,60,1
60,0.002,1132,1,1.0939150177,60,1
60,0.002,1133,1,0.1496140958,0,1
60,0.002,1134,1,0.8571801258,60,1
60,0.002,1135,1,0.8187020186,60,1
60,0.002,1136,1,0.9775370511,60,1
60,0.002,1137,1,0.5870468688,0,1
60,0.002,1138,1,1.1326412152,60,1
60,0.002,1139,1,0.9324032599,60,1
60,0.002,1140,1,0.8836285257,60,1
60,0.002,1141,1,0.8952306584,60,1
60,0.002,1142,1,0.0947333921,0,1
60,0.002,1143,1,0.9196269802,60,1
60,0.002,1144,1,0.2432245596,0,1
60,0.002,1145,1,1.0445056078,60,1
60,0.002,1146,1,0.8632359680,60,1
60,0.002,1147,1,0.8439297865,60,1
60,0.002,1148,1,0.9487671167,60,1
60,0.002,1149,1,1.1086259317,60,1
60,0.002,1150,1,0.9347384329,60,1
60,0.002,1151,1,0.0779660326,0,1
60,0.002,1152,1,0.8998288444,60,1
60,0.002,1153,1,1.1607241700,60,1
60,0.002,1154,1,0.8151328092,60,1
60,0.002,1155,1,1.1250837434,60,1
60,0.002,1156,1,0.9563228990,60,1
60,0.002,1157,0,0.0000000000,0,1
60,0.002,1158,0,0.0076695571,0,1
60,0.002,1159,1,0.2335214224,0,1
60,0.002,1160,1,0.9867589725,60,1
60,0.002,1161,1,0.0433036552,0,1
60,0.002,1162,1,0.0131080040,0,1
60,0.002,1163,1,0.9649954570,60,1
60,0.002,1164,1,0.1249580515,0,1
60,0.002,1165,1,0.5907506198,0,1
60,0.002,1166,1,0.9601895567,60,1
60,0.002,1167,1,0.0647983701,0,1
60,0.002,1168,1,0.0983725512,0,1
60,0.002,1169,0,0.0000000000,0,1
60,0.002,1170,1,1.0750058825,60,1
60,0.002,1171,1,0.9678545215,60,1
60,0.002,1172,1,0.1347947856,0,1
60,0.002,1173,1,0.1368559703,0,1
60,0.002,1174,1,0.9541970591,60,1
60,0.002,1175,1,0.9503082494,60,1
60,0.002,1176,1,0.9858375387,60,1
60,0.002,1177,1,0.9880570427,60,1
60,0.002,1178,1,0.0324866879,0,1
60,0.002,1179,0,0.0000000000,0,1
60,0.002,1180,1,0.1161586521,0,1
60,0.002,1181,1,0.9998861889,60,1
60,0.002,1182,1,0.6008103508,0,1
60,0.002,1183,1,0.0665138234,0,1
60,0.002,1184,1,0.6157975517,0,1
60,0.002,1185,1,0.2659716083,0,1
60,0.002,1186,1,0.5880942606,0,1
60,0.002,1187,0,0.0000000000,0,1
60,0.002,1188,1,0.9446398024,60,1
60,0.002,1189,1,0.9990757672,60,1
60,0.002,1190,1,1.0037166165,60,1
60,0.002,1191,0,0.0000000000,0,1
60,0.002,1192,1,0.9925331625,60,1
60,0.002,1193,1,0.5819999295,0,1
60,0.002,1194,1,0.8512662457,60,1
60,0.002,1195,1,0.6151146346,0,1
60,0.002,1196,1,0.9965595018,60,1
60,0.002,1197,1,0.8287240695,60,1
60,0.002,1198,1,1.0634746606,60,1
60,0.002,1199,1,0.0963245992,0,1
1,0.005,1000,1,1.1095193547,113,10
1,0.005,1001,1,0.9908089478,112,11
1,0.005,1002,1,1.0838502816,92,8
1,0.005,1003,1,0.9625716325,74,11
1,0.005,1004,1,1.0318602972,47,10
1,0.005,1005,1,1.1892095488,113,10
1,0.005,1006,1,0.2807710295,4,11
1,0.005,1007,1,1.0776794485,94,10
1,0.005,1008,1,1.1228653025,93,7
1,0.005,1009,1,1.1680401724,114,8
1,0.005,1010,1,1.1827126831,114,8
1,0.005,1011,1,1.0051844544,97,7
1,0.005,1012,1,1.0380810942,92,10
1,0.005,1013,1,1.1112486702,113,10
1,0.005,1014,1,1.0600378666,114,8
1,0.005,1015,1,1.1892478359,113,10
1,0.005,1016,1,0.3151651370,3,9
1,0.005,1017,1,1.1220728075,90,10
1,0.005,1018,1,1.1982218082,112,11
1,0.005,1019,1,0.9006102043,47,10
1,0.005,1020,1,1.2118986271,114,8
1,0.005,1021,1,1.0451183115,100,10
1,0.005,1022,1,1.2587516149,115,7
1,0.005,1023,1,1.1609564882,114,8
1,0.005,1024,1,1.0548670903,113,10
1,0.005,1025,1,1.1025172624,114,8
1,0.005,1026,1,1.2228704015,113,10
1,0.005,1027,1,0.7947798897,41,10
1,0.005,1028,1,1.1311391600,111,13
1,0.005,1029,1,1.1361566266,99,8
1,0.005,1030,1,0.7386772484,26,7
1,0.005,1031,1,0.1227942807,4,13
1,0.005,1032,1,1.1851790771,113,10
1,0.005,1033,1,0.9838638560,115,7
1,0.005,1034,1,1.0642710095,102,7
1,0.005,1035,1,1.1752818150,115,7
1,0.005,1036,1,1.1992428677,113,10
1,0.005,1037,1,0.0897076045,3,9
1,0.005,1038,1,1.0043271958,71,14
1,0.005,1039,1,0.3167325148,4,13
1,0.005,1040,1,1.1769671581,115,7
1,0.005,1041,1,1.0927578041,110,14
1,0.005,1042,1,1.1550384813,115,7
1,0.005,1043,1,1.0171891768,113,10
1,0.005,1044,1,0.9007988757,69,11
1,0.005,1045,1,1.0982534820,113,10
1,0.005,1046,1,1.1265793494,94,8
1,0.005,1047,1,0.3144852474,19,11
1,0.005,1048,1,1.1303829948,115,7
1,0.005,1049,1,1.0589231907,92,10
1,0.005,1050,1,1.1891926702,113,10
1,0.005,1051,1,1.1392254213,115,7
1,0.005,1052,1,1.0910702876,115,7
1,0.005,1053,1,1.0777273350,115,7
1,0.005,1054,1,0.3952510097,3,9
1,0.005,1055,1,0.7932306921,34,10
1,0.005,1056,1,1.2597110158,115,7
1,0.005,1057,1,1.0816662212,112,11
1,0.005,1058,1,0.9830625374,71,13
1,0.005,1059,1,1.1259238057,90,10
1,0.005,1060,1,1.0819167757,97,7
1,0.005,1061,1,0.5287914820,4,12
1,0.005,1062,1,1.1744958543,114,8
1,0.005,1063,1,0.3389051037,3,9
1,0.005,1064,1,1.0999765927,114,8
1,0.005,1065,1,0.2805463997,3,9
1,0.005,1066,1,0.9342762481,32,8
1,0.005,1067,1,1.2764718712,112,11
1,0.005,1068,1,0.1979057375,3,9
1,0.005,1069,1,0.1124622450,4,12
1,0.005,1070,1,1.0621746684,115,7
1,0.005,1071,1,1.3010143165,114,8
1,0.005,1072,1,1.0733470430,113,10
1,0.005,1073,1,1.0243858700,92,8
1,0.005,1074,1,1.0543227513,111,13
1,0.005,1075,1,1.2063134413,112,11
1,0.005,1076,1,1.0319651547,96,8
1,0.005,1077,1,1.0309209108,115,7
1,0.005,1078,1,1.2297788404,112,11
1,0.005,1079,1,1.1593996915,113,10
1,0.005,1080,1,1.1707961616,114,8
1,0.005,1081,1,1.0768705631,95,10
1,0.005,1082,1,1.0979043144,83,13
1,0.005,1083,1,1.2193347543,114,8
1,0.005,1084,1,1.1220985201,111,13
1,0.005,1085,1,0.5710818468,22,10
1,0.005,1086,1,1.1411694302,113,10
1,0.005,1087,1,1.2658616057,110,14
1,0.005,1088,1,1.0949382986,111,13
1,0.005,1089,1,1.1111300064,98,10
1,0.005,1090,1,0.0561709665,4,12
1,0.005,1091,1,1.2104056661,114,8
1,0.005,1092,1,1.0679114075,93,8
1,0.005,1093,1,1.2029306732,115,7
1,0.005,1094,1,1.1188905365,103,14
1,0.005,1095,1,0.8866159600,40,8
1,0.005,1096,1,1.1796319455,114,8
1,0.005,1097,1,0.2515738624,3,9
1,0.005,1098,1,0.1357051477,3,9
1,0.005,1099,1,1.0546505805,93,7
1,0.005,1100,1,1.0791247796,114,8
1,0.005,1101,1,1.2262145714,100,10
1,0.005,1102,1,0.6234039363,39,10
1,0.005,1103,1,1.1235990298,113,10
1,0.005,1104,1,1.2330274068,115,7
1,0.005,1105,1,0.4237696154,17,10
1,0.005,1106,1,1.1165117003,115,7
1,0.005,1107,1,0.9000038412,42,10
1,0.005,1108,1,0.9550036388,63,10
1,0.005,1109,1,0.0720982975,6,18
1,0.005,1110,1,1.0911864325,97,10
1,0.005,1111,1,0.7108652600,36,10
1,0.005,1112,1,1.1605705333,114,8
1,0.005,1113,1,1.2102192285,113,10
1,0.005,1114,1,1.1119511473,114,8
1,0.005,1115,1,1.0266107598,98,8
1,0.005,1116,1,1.1130113223,114,8
1,0.005,1117,1,1.0373299673,115,7
1,0.005,1118,1,0.7562094364,42,10
1,0.005,1119,1,1.2446404539,114,8
1,0.005,1120,1,1.0337777692,113,10
1,0.005,1121,1,1.0248199484,94,11
1,0.005,1122,1,1.1818339814,112,11
1,0.005,1123,1,1.1967428318,115,7
1,0.005,1124,1,1.0269617773,110,14
1,0.005,1125,1,1.2166077040,115,7
1,0.005,1126,1,1.1000351540,110,14
1,0.005,1127,1,0.8038887258,37,7
1,0.005,1128,1,1.0704795049,96,8
1,0.005,1129,1,1.0638357954,111,13
1,0.005,1130,1,1.1764525437,115,7
1,0.005,1131,1,0.7318019861,51,10
1,0.005,1132,1,0.6300444720,16,10
1,0.005,1133,1,1.1286576512,110,14
1,0.005,1134,1,1.0117792186,89,10
1,0.005,1135,1,0.2194147031,17,16
1,0.005,1136,1,1.1569174868,96,13
1,0.005,1137,1,0.7830811141,3,10
1,0.005,1138,1,0.7113171004,3,10
1,0.005,1139,1,1.0415043970,113,10
1,0.005,1140,1,1.1159761904,113,10
1,0.005,1141,1,1.0106512397,64,8
1,0.005,1142,1,1.1159825120,93,8
1,0.005,1143,1,1.2017104049,113,10
1,0.005,1144,1,0.3395064371,5,14
1,0.005,1145,1,1.1238338701,113,10
1,0.005,1146,1,1.0911488796,104,13
1,0.005,1147,1,1.0561115989,114,8
1,0.005,1148,1,1.1540695657,110,14
1,0.005,1149,1,1.1094094937,93,7
1,0.005,1150,1,1.2134170150,113,10
1,0.005,1151,1,1.1993809061,102,8
1,0.005,1152,1,1.0891297147,94,11
1,0.005,1153,1,1.2481298186,115,7
1,0.005,1154,1,1.0221496873,111,13
1,0.005,1155,1,1.2118579623,112,11
1,0.005,1156,1,1.0420167093,91,10
1,0.005,1157,1,1.0577837497,91,10
1,0.005,1158,1,0.9950279218,110,14
1,0.005,1159,1,0.3038356998,3,10
1,0.005,1160,1,1.0686667610,115,7
1,0.005,1161,1,1.0549088039,113,10
1,0.005,1162,1,0.9971824016,110,14
1,0.005,1163,1,1.1358416888,92,10
1,0.005,1164,1,0.7698791107,31,10
1,0.005,1165,1,1.0393451262,115,7
1,0.005,1166,1,1.2052225073,111,13
1,0.005,1167,1,1.1397955149,112,11
1,0.005,1168,1,0.0918204565,4,12
1,0.005,1169,1,1.0528473195,114,8
1,0.005,1170,1,1.1513841165,115,7
1,0.005,1171,1,1.0959614933,115,7
1,0.005,1172,1,1.1753153804,114,8
1,0.005,1173,1,1.0750172992,115,7
1,0.005,1174,1,1.1764839578,114,8
1,0.005,1175,1,0.6946304048,36,10
1,0.005,1176,1,1.0657203728,114,8
1,0.005,1177,1,1.1348921937,111,13
1,0.005,1178,1,1.0745896464,115,7
1,0.005,1179,1,1.0254528335,110,14
1,0.005,1180,1,1.0576400794,96,10
1,0.005,1181,1,1.1361811361,114,8
1,0.005,1182,1,0.6486952109,4,11
1,0.005,1183,1,1.0498951728,95,10
1,0.005,1184,1,0.3945717616,19,10
1,0.005,1185,1,1.0271151488,90,8
1,0.005,1186,1,1.1438268254,92,8
1,0.005,1187,1,0.4724477438,28,17
1,0.005,1188,1,1.1824110718,110,14
1,0.005,1189,1,1.0889714170,97,8
1,0.005,1190,1,0.9278726895,52,10
1,0.005,1191,1,1.1035517405,114,8
1,0.005,1192,1,1.0627080924,114,8
1,0.005,1193,1,0.0979587785,5,15
1,0.005,1194,1,0.1864780488,4,12
1,0.005,1195,1,1.1552168530,116,5
1,0.005,1196,1,1.2020832593,113,10
1,0.005,1197,1,0.7904124002,67,13
1,0.005,1198,1,1.1105712634,115,7
1,0.005,1199,1,0.7539551963,61,13
2,0.005,1000,1,1.1118261428,114,4
2,0.005,1001,1,0.9913626643,112,5
2,0.005,1002,1,1.1264277288,116,2
2,0.005,1003,1,1.0288968959,86,5
2,0.005,1004,1,1.2259196323,114,4
2,0.005,1005,1,1.1916224826,114,4
2,0.005,1006,1,1.0688447646,114,4
2,0.005,1007,1,1.1139323567,114,4
2,0.005,1008,1,1.1306194149,94,4
2,0.005,1009,1,1.1085498112,78,5
2,0.005,1010,1,1.1808034430,112,5
2,0.005,1011,1,0.9964777259,94,4
2,0.005,1012,1,1.1030148747,114,4
2,0.005,1013,1,1.1131855038,114,4
2,0.005,1014,1,1.0462465027,92,5
2,0.005,1015,1,1.1909345391,114,4
2,0.005,1016,1,1.0566123179,94,4
2,0.005,1017,1,1.1713525212,114,4
2,0.005,1018,1,1.1985880672,112,5
2,0.005,1019,1,1.0376810795,68,4
2,0.005,1020,1,1.2101571887,112,5
2,0.005,1021,1,1.0643364163,114,4
2,0.005,1022,1,1.2581323634,114,4
2,0.005,1023,1,1.1573302261,112,5
2,0.005,1024,1,1.0579033319,114,4
2,0.005,1025,1,1.1010888590,112,5
2,0.005,1026,1,1.2249924050,114,4
2,0.005,1027,1,1.0182422495,64,4
2,0.005,1028,1,1.1007618791,98,7
2,0.005,1029,1,1.1477496607,116,2
2,0.005,1030,1,1.0237645448,94,4
2,0.005,1031,1,1.1122029531,112,5
2,0.005,1032,1,1.1872950119,114,4
2,0.005,1033,1,0.9836955772,114,4
2,0.005,1034,1,0.6947334863,34,4
2,0.005,1035,1,1.1740080741,114,4
2,0.005,1036,1,1.2009037873,114,4
2,0.005,1037,1,0.6502856126,32,4
2,0.005,1038,1,1.1378452275,112,5
2,0.005,1039,1,0.9969751959,94,5
2,0.005,1040,1,1.1759000178,114,4
2,0.005,1041,1,1.1003018587,112,5
2,0.005,1042,1,1.1542483867,114,4
2,0.005,1043,1,0.0484947966,6,7
2,0.005,1044,1,1.0094723573,96,5
2,0.005,1045,1,1.1003715329,114,4
2,0.005,1046,1,1.1159805218,90,5
2,0.005,1047,1,1.1214543524,94,5
2,0.005,1048,1,1.1300217402,114,4
2,0.005,1049,1,1.0940261881,114,4
2,0.005,1050,1,1.1905156579,114,4
2,0.005,1051,1,1.1383392492,114,4
2,0.005,1052,1,1.0774066257,98,4
2,0.005,1053,1,1.0757732808,114,4
2,0.005,1054,1,1.1698631575,96,4
2,0.005,1055,1,1.1687157901,98,4
2,0.005,1056,1,1.2411918660,98,4
2,0.005,1057,1,1.0818802229,112,5
2,0.005,1058,1,1.1092805864,114,4
2,0.005,1059,1,1.2063805704,114,4
2,0.005,1060,1,1.0752547105,94,4
2,0.005,1061,1,1.1292365942,114,4
2,0.005,1062,1,1.1348463131,98,5
2,0.005,1063,1,0.4368171505,22,4
2,0.005,1064,1,1.0981482744,112,5
2,0.005,1065,1,0.5601705471,34,4
2,0.005,1066,1,0.8627432079,22,5
2,0.005,1067,1,1.2779307268,112,5
2,0.005,1068,1,0.9777654486,82,5
2,0.005,1069,1,1.0234088275,88,5
2,0.005,1070,1,1.0615792199,114,4
2,0.005,1071,1,1.2988484264,112,5
2,0.005,1072,1,1.0752087349,114,4
2,0.005,1073,1,1.0009359032,84,5
2,0.005,1074,1,1.0508530207,110,7
2,0.005,1075,1,1.2076767833,112,5
2,0.005,1076,1,0.8064135773,38,5
2,0.005,1077,1,1.0297720605,114,4
2,0.005,1078,1,1.2311064646,112,5
2,0.005,1079,1,1.1619230739,114,4
2,0.005,1080,1,0.0464575445,6,9
2,0.005,1081,1,1.1243700867,114,4
2,0.005,1082,1,1.1035372121,84,7
2,0.005,1083,1,1.2198937709,116,2
2,0.005,1084,1,1.1192657930,110,7
2,0.005,1085,1,1.1071711166,98,4
2,0.005,1086,1,1.1431835335,114,4
2,0.005,1087,1,1.2729593543,112,5
2,0.005,1088,1,1.0922730956,110,7
2,0.005,1089,1,1.1444806295,114,4
2,0.005,1090,1,1.0143829586,86,5
2,0.005,1091,1,0.1591603775,4,7
2,0.005,1092,1,1.0384447544,84,5
2,0.005,1093,1,1.1352622995,94,4
2,0.005,1094,1,1.1417300943,112,5
2,0.005,1095,1,0.7778585785,26,5
2,0.005,1096,1,1.1631605734,94,5
2,0.005,1097,1,0.6651007194,32,4
2,0.005,1098,1,1.0395537287,84,5
2,0.005,1099,1,1.0596768785,94,4
2,0.005,1100,1,1.0049604907,92,5
2,0.005,1101,1,1.2547755399,114,4
2,0.005,1102,1,1.0085345201,114,4
2,0.005,1103,1,1.1248140056,114,4
2,0.005,1104,1,1.2320387091,114,4
2,0.005,1105,1,0.9755679302,96,4
2,0.005,1106,1,1.1156705526,114,4
2,0.005,1107,1,1.1429784635,114,4
2,0.005,1108,1,0.7386647602,42,7
2,0.005,1109,1,1.2241767266,112,5
2,0.005,1110,1,1.1364744146,114,4
2,0.005,1111,1,1.1745790883,114,4
2,0.005,1112,1,1.0962952087,94,5
2,0.005,1113,1,1.2128237313,114,4
2,0.005,1114,1,1.0469764952,94,5
2,0.005,1115,1,0.7602325850,40,5
2,0.005,1116,1,1.1109693885,112,5
2,0.005,1117,1,0.9970913252,94,4
2,0.005,1118,1,1.2351567436,114,4
2,0.005,1119,1,1.2420706722,112,5
2,0.005,1120,1,1.0352416647,114,4
2,0.005,1121,1,1.0497114051,100,5
2,0.005,1122,1,1.1832510181,112,5
2,0.005,1123,1,1.1954448238,114,4
2,0.005,1124,1,1.0349865256,112,5
2,0.005,1125,1,1.1738113943,96,4
2,0.005,1126,1,1.1071804788,112,5
2,0.005,1127,1,0.7716498494,32,4
2,0.005,1128,1,1.0641622547,96,5
2,0.005,1129,1,1.0602870698,110,7
2,0.005,1130,1,1.1750974498,114,4
2,0.005,1131,1,0.8952682011,70,4
2,0.005,1132,1,1.1818018475,98,4
2,0.005,1133,1,1.1370321257,112,5
2,0.005,1134,1,1.0578227625,114,4
2,0.005,1135,1,1.0731614558,114,4
2,0.005,1136,1,0.7513310928,38,7
2,0.005,1137,1,0.5178837895,30,5
2,0.005,1138,1,1.0754342214,78,5
2,0.005,1139,1,1.0422979121,114,4
2,0.005,1140,1,1.1180681269,114,4
2,0.005,1141,1,0.9803755480,56,5
2,0.005,1142,1,0.9121674433,52,5
2,0.005,1143,1,1.2047102364,114,4
2,0.005,1144,1,1.1439383689,114,4
2,0.005,1145,1,1.1260240325,114,4
2,0.005,1146,1,1.0827590489,102,7
2,0.005,1147,1,1.0002574083,94,5
2,0.005,1148,1,1.1630097330,112,5
2,0.005,1149,1,1.1164971933,94,4
2,0.005,1150,1,1.2151882600,114,4
2,0.005,1151,1,1.1573006759,90,5
2,0.005,1152,1,1.1565864900,112,5
2,0.005,1153,1,1.2478263864,114,4
2,0.005,1154,1,1.0193134346,110,7
2,0.005,1155,1,1.2126898462,112,5
2,0.005,1156,1,1.0572070665,96,4
2,0.005,1157,1,1.1344411461,114,4
2,0.005,1158,1,1.0026650516,112,5
2,0.005,1159,1,1.1167452690,88,5
2,0.005,1160,1,1.0681696191,114,4
