decision_block_steps,evaluation_threshold,seed,success,first_passage_step,peak_goal_activation,final_goal_rank,useful_dwell_steps,switch_count,first_useful_entry_step
30,0.005,42,1,61,0.8920301255,2,60,2,60
30,0.005,43,1,33,1.1655197262,2,90,1,30
30,0.005,44,1,33,1.1110114420,2,90,1,30
30,0.005,45,1,33,1.0801513548,2,90,1,30
30,0.005,46,1,33,0.9630867700,2,90,1,30
30,0.005,47,1,33,1.0793151433,2,90,1,30
30,0.005,48,1,31,1.0588751621,2,90,1,30
30,0.005,49,1,32,1.1251362038,2,90,1,30
30,0.005,50,1,61,0.9066480553,2,60,2,60
30,0.005,51,1,33,1.0703792149,2,90,1,30
30,0.005,52,1,63,0.7311383170,2,60,2,60
30,0.005,53,1,42,0.0206520884,9,0,1,
30,0.005,54,1,34,0.9212980035,2,90,1,30
30,0.005,55,1,33,1.1677617952,2,90,1,30
30,0.005,56,1,33,1.0061997470,2,90,1,30
30,0.005,57,1,31,1.1782582183,2,90,1,30
30,0.005,58,1,31,0.0669184934,9,0,1,
30,0.005,59,1,33,1.2162049604,2,90,1,30
30,0.005,60,1,33,1.0843886387,2,90,1,30
30,0.005,61,1,31,1.1578531391,2,90,1,30
30,0.005,62,1,31,0.0411252580,9,0,1,
30,0.005,63,1,33,1.0453670597,2,90,1,30
30,0.005,64,1,33,1.0940167025,2,90,1,30
30,0.005,65,1,31,1.0572269683,2,90,1,30
30,0.005,66,1,31,1.1236202829,2,90,1,30
30,0.005,67,1,31,0.1643949013,9,0,1,
30,0.005,68,1,31,1.1322909122,2,90,1,30
30,0.005,69,1,31,0.8128356257,2,30,2,90
30,0.005,70,1,33,0.9912310760,2,90,1,30
30,0.005,71,1,31,0.0441978996,9,0,1,
30,0.005,72,1,31,1.2269437301,2,90,1,30
30,0.005,73,1,31,1.1449738397,2,90,1,30
30,0.005,74,1,63,0.8159254004,2,60,2,60
30,0.005,75,1,31,0.1949789071,9,0,1,
30,0.005,76,1,31,0.1987231382,9,0,1,
30,0.005,77,1,31,0.1761823977,9,0,1,
30,0.005,78,1,36,0.0410457836,9,0,1,
30,0.005,79,1,36,0.0517715392,9,0,1,
30,0.005,80,1,31,1.1438333259,2,90,1,30
30,0.005,81,1,31,1.0727785338,2,90,1,30
30,0.005,82,1,33,0.8358075249,2,30,2,90
30,0.005,83,1,33,1.1048529076,2,90,1,30
30,0.005,84,1,31,1.1394035879,2,90,1,30
30,0.005,85,1,61,1.0007054764,2,60,2,60
30,0.005,86,1,34,0.9300342057,2,30,2,90
30,0.005,87,1,31,0.3440387352,9,0,1,
30,0.005,88,1,43,0.0205277349,9,0,1,
30,0.005,89,1,61,1.0188962854,2,60,2,60
30,0.005,90,1,42,0.0214847140,9,0,1,
30,0.005,91,1,31,0.3408788196,9,0,1,
30,0.005,92,1,31,1.0949955125,2,90,1,30
30,0.005,93,1,61,1.0180894383,2,60,2,60
30,0.005,94,1,31,0.0942117092,9,0,1,
30,0.005,95,1,31,1.0812975190,2,90,1,30
30,0.005,96,1,33,1.1569173535,2,90,1,30
30,0.005,97,1,33,1.1503853411,2,90,1,30
30,0.005,98,1,31,0.1093559193,9,0,1,
30,0.005,99,1,31,0.0482040893,9,0,1,
40,0.005,0,1,43,1.0245827032,2,80,1,40
40,0.005,1,0,,0.0074405176,9,0,1,
40,0.005,2,1,81,0.9966656747,2,40,2,80
40,0.005,3,1,81,0.8261897797,2,40,2,80
40,0.005,4,1,81,0.8772352893,2,40,2,80
40,0.005,5,1,41,1.0471449635,2,80,1,40
40,0.005,6,1,81,0.9821287165,2,40,2,80
40,0.005,7,1,81,0.7733953280,2,40,2,80
40,0.005,8,1,81,0.9412039153,2,40,2,80
40,0.005,9,1,41,1.0385403355,2,80,1,40
40,0.005,10,1,41,0.4416963404,7,0,1,
40,0.005,11,1,83,0.7045477408,2,40,2,80
40,0.005,12,1,43,0.0255868404,9,0,1,
40,0.005,13,1,41,1.1410655347,2,80,1,40
40,0.005,14,1,45,0.0690373117,9,0,1,
40,0.005,15,1,81,0.9414821386,2,40,2,80
40,0.005,16,1,41,1.0698211836,2,80,1,40
40,0.005,17,1,64,0.0105045813,9,0,1,
40,0.005,18,1,41,0.4399483198,7,0,1,
40,0.005,19,1,43,1.0319704760,2,80,1,40
40,0.005,20,1,41,0.0649283420,9,0,1,
40,0.005,21,1,43,1.1436853169,2,80,1,40
40,0.005,22,1,82,0.5988340124,2,40,2,80
40,0.005,23,1,41,0.4632149116,7,0,1,
40,0.005,24,1,83,0.7198829804,2,40,2,80
40,0.005,25,1,41,0.4675562569,6,0,1,
40,0.005,26,0,,0.0079039751,9,0,1,
40,0.005,27,1,41,1.1010606681,2,80,1,40
40,0.005,28,1,43,1.0570740535,2,80,1,40
40,0.005,29,1,41,1.0561732343,2,80,1,40
40,0.005,30,1,42,0.0302941679,9,0,1,
40,0.005,31,1,45,0.0772699165,9,0,1,
40,0.005,32,1,43,1.0490726186,2,80,1,40
40,0.005,33,1,42,1.0591779113,2,80,1,40
40,0.005,34,1,41,1.0993721931,2,80,1,40
40,0.005,35,0,,0.0076798983,9,0,1,
40,0.005,36,1,42,1.1158479199,2,80,1,40
40,0.005,37,1,44,0.0235995137,9,0,1,
40,0.005,38,1,42,0.9990439255,2,80,1,40
40,0.005,39,1,41,1.1010296314,2,80,1,40
40,0.005,40,1,42,0.0283974384,9,0,1,
40,0.005,41,1,43,0.9411710271,2,80,1,40
40,0.005,42,1,44,0.0107129337,9,0,1,
40,0.005,43,1,42,1.1164660318,2,80,1,40
40,0.005,44,1,43,1.0571633532,2,80,1,40
40,0.005,45,1,43,1.0230788524,2,80,1,40
40,0.005,46,1,43,0.9124491198,2,80,1,40
40,0.005,47,1,42,1.0341036527,2,80,1,40
40,0.005,48,1,41,1.0468484952,2,80,1,40
40,0.005,49,1,42,1.0940748155,2,80,1,40
40,0.005,50,0,,0.0085445832,9,0,1,
40,0.005,51,1,42,1.0188131615,2,80,1,40
40,0.005,52,1,83,0.5678045994,2,40,2,80
40,0.005,53,1,49,0.0352717354,9,0,1,
40,0.005,54,1,43,0.8759636338,2,80,1,40
40,0.005,55,1,43,1.1084702537,2,80,1,40
40,0.005,56,1,43,0.9659543243,2,80,1,40
40,0.005,57,1,41,1.1517639920,2,80,1,40
40,0.005,58,1,41,0.1173252821,9,0,1,
40,0.005,59,1,43,1.1605898794,2,80,1,40
40,0.005,60,1,43,1.0348121951,2,80,1,40
40,0.005,61,1,41,1.1428379491,2,80,1,40
40,0.005,62,1,41,0.0670411568,9,0,1,
40,0.005,63,1,43,0.9937516142,2,80,1,40
40,0.005,64,1,42,1.0622760783,2,80,1,40
40,0.005,65,1,41,1.0171218258,2,80,1,40
40,0.005,66,1,41,1.0825300189,2,80,1,40
40,0.005,67,1,41,0.2417250119,8,0,1,
40,0.005,68,1,41,1.1054064896,2,80,1,40
40,0.005,69,1,41,0.0589035594,9,0,1,
40,0.005,70,1,43,0.9598953690,2,80,1,40
40,0.005,71,1,41,0.0708416431,9,0,1,
40,0.005,72,1,41,1.2011023311,2,80,1,40
40,0.005,73,1,41,1.1187732051,2,80,1,40
40,0.005,74,1,83,0.6432553688,2,40,2,80
40,0.005,75,1,41,0.2558349917,8,0,1,
40,0.005,76,1,41,0.2647773099,8,0,1,
40,0.005,77,1,41,0.2283658382,9,0,1,
40,0.005,78,1,45,0.0577158228,9,0,1,
40,0.005,79,1,45,0.0722108980,9,0,1,
40,0.005,80,1,41,1.1266914426,2,80,1,40
40,0.005,81,1,41,1.0405387672,2,80,1,40
40,0.005,82,1,41,0.0389854623,9,0,1,
40,0.005,83,1,43,1.0478056484,2,80,1,40
40,0.005,84,1,41,1.1202099002,2,80,1,40
40,0.005,85,1,81,0.8710800116,2,40,2,80
40,0.005,86,1,41,0.0332452503,9,0,1,
40,0.005,87,1,41,0.4409516268,7,0,1,
40,0.005,88,1,49,0.0362327525,9,0,1,
40,0.005,89,1,81,0.8357032402,2,40,2,80
40,0.005,90,1,49,0.0363980965,9,0,1,
40,0.005,91,1,41,0.4347628946,7,0,1,
40,0.005,92,1,41,1.0584102871,2,80,1,40
40,0.005,93,1,81,0.9729255189,2,40,2,80
40,0.005,94,1,41,0.1533636797,9,0,1,
40,0.005,95,1,41,1.0580563900,2,80,1,40
40,0.005,96,1,43,1.1034685760,2,80,1,40
40,0.005,97,1,43,1.1042430323,2,80,1,40
40,0.005,98,1,41,0.1715601561,9,0,1,
40,0.005,99,1,41,0.0775494453,9,0,1,
60,0.005,0,1,63,0.9024240316,2,60,1,60
60,0.005,1,1,76,0.0184129307,9,0,1,
60,0.005,2,0,,0.0040323296,9,0,1,
60,0.005,3,0,,0.0030019635,9,0,1,
60,0.005,4,0,,0.0000000000,9,0,1,
60,0.005,5,1,61,0.9563865600,2,60,1,60
60,0.005,6,0,,0.0000000000,9,0,1,
60,0.005,7,0,,0.0077476073,9,0,1,
60,0.005,8,0,,0.0000000000,9,0,1,
60,0.005,9,1,61,0.9731158821,2,60,1,60
60,0.005,10,1,61,0.5848133979,5,0,1,
60,0.005,11,1,63,0.0150271066,9,0,1,
60,0.005,12,1,61,0.0524943321,8,0,1,
60,0.005,13,1,61,1.0608867884,2,60,1,60
60,0.005,14,1,64,0.0949842593,8,0,1,
60,0.005,15,0,,0.0000000000,9,0,1,
60,0.005,16,1,61,0.9804523226,2,60,1,60
60,0.005,17,1,70,0.0275813114,8,0,1,
60,0.005,18,1,61,0.5825476216,5,0,1,
60,0.005,19,1,63,0.8994508561,2,60,1,60
60,0.005,20,1,61,0.1109194441,9,0,1,
60,0.005,21,1,62,1.0318961821,2,60,1,60
60,0.005,22,0,,0.0008604019,9,0,1,
60,0.005,23,1,61,0.6313617586,4,0,1,
60,0.005,24,1,64,0.0105615479,9,0,1,
60,0.005,25,1,61,0.6334135793,4,0,1,
60,0.005,26,1,66,0.0181864012,9,0,1,
60,0.005,27,1,61,1.0079924040,2,60,1,60
60,0.005,28,1,63,0.9414022939,2,60,1,60
60,0.005,29,1,61,0.9818162142,2,60,1,60
60,0.005,30,1,61,0.0816794723,9,0,1,
60,0.005,31,1,64,0.1104805729,8,0,1,
60,0.005,32,1,63,0.9535266691,2,60,1,60
60,0.005,33,1,61,0.9509795865,2,60,1,60
60,0.005,34,1,61,1.0589334637,2,60,1,60
60,0.005,35,1,69,0.0208376626,9,0,1,
60,0.005,36,1,61,0.9987523341,2,60,1,60
60,0.005,37,1,62,0.0541403642,9,0,1,
60,0.005,38,1,61,0.8703469568,2,60,1,60
60,0.005,39,1,61,1.0385488735,2,60,1,60
60,0.005,40,1,61,0.0747409114,9,0,1,
60,0.005,41,1,63,0.8149750497,2,60,1,60
60,0.005,42,1,61,0.0400001478,9,0,1,
60,0.005,43,1,61,0.9878467321,2,60,1,60
60,0.005,44,1,63,0.9162224445,2,60,1,60
60,0.005,45,1,63,0.8779862979,2,60,1,60
60,0.005,46,1,63,0.7835839440,2,60,1,60
60,0.005,47,1,62,0.9169506320,2,60,1,60
60,0.005,48,1,61,1.0111704535,2,60,1,60
60,0.005,49,1,61,1.0086417553,2,60,1,60
60,0.005,50,1,66,0.0266792351,9,0,1,
60,0.005,51,1,61,0.8937829781,2,60,1,60
60,0.005,52,0,,0.0000000000,9,0,1,
60,0.005,53,1,67,0.0599278096,8,0,1,
60,0.005,54,1,63,0.7580775522,2,60,1,60
60,0.005,55,1,63,0.9571040279,2,60,1,60
60,0.005,56,1,63,0.8551572337,2,60,1,60
60,0.005,57,1,61,1.0759034968,2,60,1,60
60,0.005,58,1,61,0.2172060101,8,0,1,
60,0.005,59,1,63,1.0126440196,2,60,1,60
60,0.005,60,1,63,0.9019201822,2,60,1,60
60,0.005,61,1,61,1.0985315039,2,60,1,60
60,0.005,62,1,61,0.1136029362,8,0,1,
60,0.005,63,1,63,0.8624072751,2,60,1,60
60,0.005,64,1,62,0.9755646309,2,60,1,60
60,0.005,65,1,61,0.9179651976,2,60,1,60
60,0.005,66,1,61,0.9830650671,2,60,1,60
60,0.005,67,1,61,0.3704080669,7,0,1,
60,0.005,68,1,61,1.0315858727,2,60,1,60
60,0.005,69,1,61,0.1008269155,9,0,1,
60,0.005,70,1,63,0.8709816671,2,60,1,60
60,0.005,71,1,61,0.1178654598,8,0,1,
60,0.005,72,1,61,1.1314816410,2,60,1,60
60,0.005,73,1,61,1.0455368967,2,60,1,60
60,0.005,74,0,,0.0000000000,9,0,1,
60,0.005,75,1,61,0.3481644312,5,0,1,
60,0.005,76,1,61,0.3753622453,6,0,1,
60,0.005,77,1,61,0.3059590203,8,0,1,
60,0.005,78,1,64,0.0866676133,8,0,1,
60,0.005,79,1,65,0.1038743415,8,0,1,
60,0.005,80,1,61,1.0803879458,2,60,1,60
60,0.005,81,1,61,0.9574202715,2,60,1,60
60,0.005,82,1,61,0.0982504388,9,0,1,
60,0.005,83,1,63,0.9030827180,2,60,1,60
60,0.005,84,1,61,1.0685742568,2,60,1,60
60,0.005,85,0,,0.0000000000,9,0,1,
60,0.005,86,1,61,0.0872739873,9,0,1,
60,0.005,87,1,61,0.5827096558,5,0,1,
60,0.005,88,1,65,0.0652963917,8,0,1,
60,0.005,89,0,,0.0000000000,9,0,1,
60,0.005,90,1,67,0.0614758323,8,0,1,
60,0.005,91,1,61,0.5701250564,5,0,1,
60,0.005,92,1,61,0.9625603285,2,60,1,60
60,0.005,93,0,,0.0071967372,9,0,1,
60,0.005,94,1,61,0.2630282019,6,0,1,
60,0.005,95,1,61,0.9921108148,2,60,1,60
60,0.005,96,1,63,0.9605801787,2,60,1,60
60,0.005,97,1,62,0.9771719425,2,60,1,60
60,0.005,98,1,61,0.2859474447,8,0,1,
60,0.005,99,1,61,0.1287317139,8,0,1,
1,0.02,0,1,14,0.0717108396,6,8,24,2
1,0.02,1,1,14,1.2738793853,2,109,16,1
1,0.02,2,1,8,1.1407742176,2,113,10,1
1,0.02,3,1,17,1.1552330271,2,107,19,1
1,0.02,4,1,11,1.1119277259,2,111,13,1
1,0.02,5,1,12,1.1315407235,2,110,14,2
1,0.02,6,1,14,1.1469393259,2,109,16,1
1,0.02,7,1,17,1.0981024329,2,106,20,2
1,0.02,8,1,13,1.2279259828,2,109,16,1
1,0.02,9,1,10,1.0425034424,2,88,13,1
1,0.02,10,1,11,1.0267120902,2,83,14,2
1,0.02,11,1,10,0.5136952886,3,30,17,2
1,0.02,12,1,9,1.0800037377,2,84,13,1
1,0.02,13,1,11,1.1921117583,2,109,16,1
1,0.02,14,1,14,1.2168756083,2,109,16,1
1,0.02,15,1,12,0.9865016279,2,110,14,2
1,0.02,16,1,14,1.1448168832,2,109,16,1
1,0.02,17,1,10,0.1192443823,7,6,18,2
1,0.02,18,1,9,1.1799619042,2,91,13,1
1,0.02,19,1,9,1.1532144192,2,112,11,2
1,0.02,20,1,11,1.0940943746,2,111,13,1
1,0.02,21,1,15,1.2145649127,2,107,19,1
1,0.02,22,1,14,0.9414627869,2,109,16,1
1,0.02,23,1,10,1.1060806764,2,90,11,2
1,0.02,24,1,11,0.6738319269,2,40,16,1
1,0.02,25,1,10,0.7686364763,3,4,13,2
1,0.02,26,1,12,1.0056940129,2,109,16,1
1,0.02,27,1,12,0.9190932716,2,55,19,1
1,0.02,28,1,17,1.1361510676,2,107,19,1
1,0.02,29,1,15,1.1032599313,2,106,20,2
1,0.02,30,1,10,1.0510753906,2,110,14,2
1,0.02,31,1,17,1.1100259168,2,107,19,1
1,0.02,32,1,13,1.1141341434,2,109,16,1
1,0.02,33,1,14,1.1504165280,2,108,17,2
1,0.02,34,1,12,1.1358713102,2,110,14,2
1,0.02,35,1,12,1.1592264545,2,110,14,2
1,0.02,36,1,12,1.2355071826,2,110,14,2
1,0.02,37,1,17,0.9820340223,2,107,19,1
1,0.02,38,1,12,1.0388258759,2,91,16,1
1,0.02,39,1,9,1.0445112733,2,87,13,1
1,0.02,40,1,12,1.1929385709,2,110,14,2
1,0.02,41,1,11,0.1539745097,6,7,21,2
1,0.02,42,1,11,1.0049151212,2,111,13,1
1,0.02,43,1,18,1.1984799582,2,104,23,2
1,0.02,44,1,10,0.3769813036,6,5,15,1
1,0.02,45,1,12,1.1616812877,2,110,14,2
1,0.02,46,1,10,0.3519427949,5,5,15,1
1,0.02,47,1,12,1.1384581753,2,110,14,2
1,0.02,48,1,15,1.0587933861,2,108,17,2
1,0.02,49,1,12,0.0917051586,6,5,15,1
1,0.02,50,1,9,1.0981060321,2,111,13,1
1,0.02,51,1,12,1.1500740501,2,110,14,2
1,0.02,52,1,12,0.0481733713,8,9,26,1
1,0.02,53,1,12,1.1551007028,2,108,17,2
1,0.02,54,1,10,0.9893987571,2,112,11,2
1,0.02,55,1,10,0.0714133187,8,5,16,2
1,0.02,56,1,11,0.9652302264,2,89,14,2
1,0.02,57,1,12,1.1967231789,2,108,17,2
1,0.02,58,1,10,0.4955660933,5,5,15,1
1,0.02,59,1,15,1.2104622667,2,89,20,2
1,0.02,60,1,18,1.1225001405,2,104,23,2
1,0.02,61,1,11,1.1665194689,2,111,13,1
1,0.02,62,1,14,1.0291948654,2,109,16,1
1,0.02,63,1,12,0.1062964343,6,6,18,1
1,0.02,64,1,9,0.1050517127,8,4,12,1
1,0.02,65,1,13,1.1079521984,2,109,16,1
1,0.02,66,1,11,1.1370942928,2,96,14,2
1,0.02,67,1,11,1.2755958437,2,111,13,1
1,0.02,68,1,10,1.1629460804,2,112,11,2
1,0.02,69,1,10,0.8828491335,2,55,14,2
1,0.02,70,1,14,1.0258628098,2,109,16,1
1,0.02,71,1,9,0.2193744335,6,4,12,1
1,0.02,72,1,11,1.2529350282,2,111,13,1
1,0.02,73,1,12,1.1681422395,2,110,14,2
1,0.02,74,1,10,0.0393138669,7,9,27,2
1,0.02,75,1,9,0.3396255438,6,14,13,1
1,0.02,76,1,10,0.3799160686,6,5,15,1
1,0.02,77,1,12,0.7737059602,2,59,16,1
1,0.02,78,1,13,0.9972460162,2,109,16,1
1,0.02,79,1,13,1.1460315390,2,109,16,1
1,0.02,80,1,11,0.1998280287,6,5,15,2
1,0.02,81,1,12,1.1252479261,2,110,14,2
1,0.02,82,1,14,1.1589594886,2,109,16,1
1,0.02,83,1,13,0.7455858689,2,44,17,2
1,0.02,84,1,9,1.1702509107,2,112,11,2
1,0.02,85,1,12,1.1635201936,2,108,17,2
1,0.02,86,1,11,1.0126129870,2,111,13,1
1,0.02,87,1,8,0.6237733680,2,15,10,1
1,0.02,88,1,13,0.2186053953,7,6,18,1
1,0.02,89,1,13,1.1641704906,2,85,16,1
1,0.02,90,1,12,1.0965830213,2,110,14,2
1,0.02,91,1,8,1.0735757754,2,84,11,2
1,0.02,92,1,9,0.2379702934,6,4,12,1
1,0.02,93,1,11,1.0776384453,2,111,13,1
1,0.02,94,1,17,0.9353425805,2,85,22,1
1,0.02,95,1,12,1.1056400274,2,110,14,2
1,0.02,96,1,10,1.2324565479,2,112,11,2
1,0.02,97,1,11,1.2144246273,2,111,13,1
1,0.02,98,1,13,0.1864500104,8,6,17,2
1,0.02,99,1,13,0.6316944941,2,30,17,2
3,0.02,0,1,15,1.1140002851,2,108,5,6
3,0.02,1,1,14,1.2790133324,2,111,4,3
3,0.02,2,1,10,1.0939744786,2,90,4,3
3,0.02,3,1,15,1.1487396353,2,105,7,3
3,0.02,4,1,13,1.1113818249,2,111,4,3
3,0.02,5,1,13,1.1268542999,2,108,5,6
3,0.02,6,1,14,1.1519182121,2,111,4,3
3,0.02,7,1,17,1.1093871828,2,108,5,6
3,0.02,8,1,14,1.2351062597,2,111,4,3
3,0.02,9,1,10,1.0848545858,2,111,4,3
3,0.02,10,1,13,1.0113962210,2,78,5,6
3,0.02,11,1,10,1.0588902009,2,87,5,6
3,0.02,12,1,7,1.1529808564,2,99,4,3
3,0.02,13,1,13,1.1997360357,2,111,4,3
3,0.02,14,1,14,1.2218900368,2,111,4,3
3,0.02,15,1,9,0.9863054900,2,108,5,6
3,0.02,16,1,14,1.1490662484,2,111,4,3
3,0.02,17,1,10,1.0979116519,2,84,5,6
3,0.02,18,1,13,1.2219958098,2,111,4,3
3,0.02,19,1,9,0.8940642681,2,45,5,6
3,0.02,20,1,11,1.0962144567,2,111,4,3
3,0.02,21,1,15,1.2072862668,2,105,7,3
3,0.02,22,1,14,0.9475590682,2,111,4,3
3,0.02,23,1,10,1.0449403729,2,75,5,6
3,0.02,24,1,8,1.1200916919,2,111,4,3
3,0.02,25,1,10,1.0871527963,2,72,5,6
3,0.02,26,1,14,0.0789359028,9,12,7,3
3,0.02,27,1,9,0.8104611458,2,42,7,3
3,0.02,28,1,15,1.1297850900,2,105,7,3
3,0.02,29,1,17,1.1125881119,2,108,5,6
3,0.02,30,1,10,0.9416753590,2,78,5,6
3,0.02,31,1,15,1.1017237512,2,105,7,3
3,0.02,32,1,14,0.9785805150,2,72,7,3
3,0.02,33,1,14,1.1543794591,2,108,5,6
3,0.02,34,1,9,1.1345021841,2,108,5,6
3,0.02,35,1,12,1.1561196215,2,108,5,6
3,0.02,36,1,9,1.2343561664,2,108,5,6
3,0.02,37,1,15,0.9745890193,2,105,7,3
3,0.02,38,1,14,0.9976946724,2,84,7,3
3,0.02,39,1,7,1.0895805892,2,93,4,3
3,0.02,40,1,16,1.1891997073,2,108,5,6
3,0.02,41,1,13,1.0037537618,2,87,5,6
3,0.02,42,1,11,1.0049805649,2,111,4,3
3,0.02,43,1,17,1.2211855759,2,108,5,6
3,0.02,44,1,11,1.1893999066,2,111,4,3
3,0.02,45,1,9,1.1607711372,2,108,5,6
3,0.02,46,1,11,1.0369771399,2,111,4,3
3,0.02,47,1,13,1.0478362434,2,84,5,6
3,0.02,48,1,17,1.0597911296,2,108,5,6
3,0.02,49,1,8,1.1642213016,2,111,4,3
3,0.02,50,1,8,1.0984797981,2,111,4,3
3,0.02,51,1,9,1.1496160167,2,108,5,6
3,0.02,52,1,10,0.0623327701,8,12,12,3
3,0.02,53,1,16,1.1558296097,2,108,5,6
3,0.02,54,1,9,0.9316687117,2,93,5,6
3,0.02,55,1,10,1.1388433078,2,87,5,6
3,0.02,56,1,10,0.9444767400,2,84,5,6
3,0.02,57,1,16,1.1986128744,2,108,5,6
3,0.02,58,1,11,0.9672775665,2,90,4,3
3,0.02,59,1,16,1.2863487871,2,108,5,6
3,0.02,60,1,17,1.1427338763,2,108,5,6
3,0.02,61,1,11,1.1688225347,2,111,4,3
3,0.02,62,1,14,1.0339974481,2,111,4,3
3,0.02,63,1,9,0.9545146141,2,75,7,3
3,0.02,64,1,7,0.5616098396,3,24,4,3
3,0.02,65,1,14,0.8695773632,2,60,7,3
3,0.02,66,1,11,1.1793843578,2,108,5,6
3,0.02,67,1,11,1.2767743497,2,111,4,3
3,0.02,68,1,10,0.6724119968,2,30,5,6
3,0.02,69,1,9,0.8977419841,2,57,5,6
3,0.02,70,1,15,0.9771813345,2,93,7,3
3,0.02,71,1,7,1.0314664275,2,87,4,3
3,0.02,72,1,11,1.2549127709,2,111,4,3
3,0.02,73,1,16,1.1632795946,2,108,5,6
3,0.02,74,1,10,0.9667159377,2,87,5,6
3,0.02,75,1,7,0.8130844541,2,45,4,3
3,0.02,76,1,11,1.2281711717,2,111,4,3
3,0.02,77,1,14,1.0227243507,2,111,4,3
3,0.02,78,1,14,0.8959285737,2,78,7,3
3,0.02,79,1,11,1.1550558820,2,111,4,3
3,0.02,80,1,13,1.0587922718,2,87,5,6
3,0.02,81,1,9,1.1245859955,2,108,5,6
3,0.02,82,1,14,1.1644321671,2,111,4,3
3,0.02,83,1,12,1.1742917425,2,108,5,6
3,0.02,84,1,8,1.0542446011,2,72,5,6
3,0.02,85,1,9,1.1674445184,2,108,5,6
3,0.02,86,1,13,1.0121018427,2,111,4,3
3,0.02,87,1,7,0.6881835370,2,18,4,3
3,0.02,88,1,14,0.7066327777,2,36,7,3
3,0.02,89,1,11,1.2609797113,2,111,4,3
3,0.02,90,1,13,1.0915925897,2,108,5,6
3,0.02,91,1,10,0.9960893207,2,69,5,6
3,0.02,92,1,8,1.1023571518,2,96,4,3
3,0.02,93,1,13,1.0778495378,2,111,4,3
3,0.02,94,1,15,1.0125387533,2,105,7,3
3,0.02,95,1,10,1.1027949845,2,108,5,6
3,0.02,96,1,10,0.8052180832,2,27,5,6
3,0.02,97,1,14,1.2134462342,2,111,4,3
3,0.02,98,1,11,1.2146340708,2,108,5,6
3,0.02,99,1,11,1.0706094691,2,108,5,6
5,0.02,0,1,14,1.1240825302,2,110,2,10
5,0.02,1,1,10,1.2551223509,2,105,4,5
5,0.02,2,1,8,1.1427938151,2,115,1,5
5,0.02,3,1,9,1.1511119036,2,105,4,5
5,0.02,4,1,10,0.9610626219,2,80,4,5
5,0.02,5,1,14,1.1380759113,2,110,2,10
5,0.02,6,1,10,1.1302899591,2,105,4,5
5,0.02,7,1,14,1.1195777887,2,110,2,10
5,0.02,8,1,10,1.1115986439,2,85,4,5
5,0.02,9,1,8,1.0937289218,2,115,1,5
5,0.02,10,1,7,1.0804087078,2,95,2,25
5,0.02,11,1,14,1.1653440391,2,110,2,10
5,0.02,12,1,10,0.9951638512,2,70,4,5
5,0.02,13,1,8,1.2097600973,2,115,1,5
5,0.02,14,1,10,1.2018571672,2,105,4,5
5,0.02,15,1,12,0.9869759650,2,110,2,10
5,0.02,16,1,10,1.1316294451,2,105,4,5
5,0.02,17,1,14,1.2073254919,2,110,2,10
5,0.02,18,1,10,1.1651097025,2,95,4,5
5,0.02,19,1,12,1.1551280915,2,110,2,10
5,0.02,20,1,8,1.1034464288,2,115,1,5
5,0.02,21,1,9,1.2095328621,2,105,4,5
5,0.02,22,1,8,0.9539498238,2,115,1,5
5,0.02,23,1,7,1.1329343688,2,95,2,25
5,0.02,24,1,10,0.3489306051,6,20,4,5
5,0.02,25,1,7,1.2072633991,2,95,2,25
5,0.02,26,1,10,0.3924889851,4,25,4,5
5,0.02,27,1,10,0.8921472274,2,50,4,5
5,0.02,28,1,10,1.1319348207,2,105,4,5
5,0.02,29,1,14,1.1207446548,2,110,2,10
5,0.02,30,1,14,1.0576581441,2,110,2,10
5,0.02,31,1,10,1.1032068541,2,105,4,5
5,0.02,32,1,10,0.9992638787,2,75,4,5
5,0.02,33,1,13,1.1651803853,2,110,2,10
5,0.02,34,1,12,1.1402155423,2,110,2,10
5,0.02,35,1,13,1.1628390955,2,110,2,10
5,0.02,36,1,12,1.2432810687,2,110,2,10
5,0.02,37,1,10,0.9759967757,2,105,4,5
5,0.02,38,1,10,0.9377561211,2,75,4,5
5,0.02,39,1,8,1.1601990410,2,115,1,5
5,0.02,40,1,13,1.1945262300,2,110,2,10
5,0.02,41,1,14,1.0645762657,2,110,2,10
5,0.02,42,1,10,0.7881426330,2,65,4,5
5,0.02,43,1,14,1.2329115700,2,110,2,10
5,0.02,44,1,10,0.9140588691,2,65,4,5
5,0.02,45,1,12,1.1696630357,2,110,2,10
5,0.02,46,1,10,0.7806108307,2,65,4,5
5,0.02,47,1,10,1.1456552619,2,110,2,10
5,0.02,48,1,13,1.0654660175,2,110,2,10
5,0.02,49,1,10,0.0916544755,6,5,3,5
5,0.02,50,1,10,0.1068683326,8,5,3,5
5,0.02,51,1,12,1.1573292577,2,110,2,10
5,0.02,52,1,10,0.8495058542,2,85,4,5
5,0.02,53,1,13,1.1623390104,2,110,2,10
5,0.02,54,1,12,0.9910843225,2,110,2,10
5,0.02,55,1,14,1.2519449417,2,110,2,10
5,0.02,56,1,13,1.0572389830,2,110,2,10
5,0.02,57,1,13,1.2064207763,2,110,2,10
5,0.02,58,1,10,0.8126838080,2,65,4,5
5,0.02,59,1,14,1.2978608323,2,110,2,10
5,0.02,60,1,14,1.1529367079,2,110,2,10
5,0.02,61,1,8,1.1769172823,2,115,1,5
